3155;Mátramindszent;13
3161;Kishartyán;13
3162;Ságújfalu;13
3163;Karancsság;13
3163;Szalmatercs;13
3165;Endrefalva;13
3170;Szécsény;13
3175;Nagylóc;13
3176;Hollókő;19
3177;Rimóc;13
3178;Varsány;13
3179;Nógrádsipek;13
3181;Karancsalja;13
3182;Karancslapujtő;13
3183;Karancskeszi;13
3184;Mihálygerge;13
3185;Egyházasgerge;13
3186;Litke;13
3187;Nógrádszakál;13
3188;Ludányhalászi;13
3200;Gyöngyös;10
3211;Gyöngyösoroszi;2
3212;Gyöngyöshalász;18
3213;Atkár;10
3214;Nagyréde;10
3221;Gyöngyös;2
3231;Gyöngyössolymos;10
3232;Gyöngyös;10
3233;Gyöngyös;10
3234;Mátraszentimre;10
3235;Mátraszentimre;10
3240;Parád;10
3242;Parádsasvár;10
3243;Bodony;4
3244;Parád;10
3245;Recsk;10
3246;Mátraderecske;10
3247;Mátraballa;10
3248;Ivád;10
3250;Pétervására;10
3252;Erdőkövesd;10
3253;Istenmezeje;10
3254;Váraszó;10
3255;Fedémes;10
3256;Kisfüzes;10
3257;Bükkszenterzsébet;10
3258;Tarnalelesz;10
3259;Szentdomonkos;10
3261;Abasár;10
3262;Markaz;10
3263;Domoszló;20
3264;Kisnána;10
3265;Vécs;10
3271;Visonta;10
3272;Visonta;10
3273;Halmajugra;10
3274;Ludas;10
3275;Detk;10
3281;Karácsond;10
3282;Nagyfüged;10
3283;Tarnazsadány;10
3284;Tarnaméra;10
3291;Vámosgyörk;10
3292;Adács;10
3293;Visznek;10
3294;Tarnaörs;10
3295;Erk;10
3296;Zaránk;10
3300;Eger;10
3304;Eger;10
3321;Egerbakta;10
3322;Hevesaranyos;10
3323;Eger;10
3324;Felsőtárkány;10
3325;Noszvaj;10
3326;Ostoros;16
3327;Novaj;4
3328;Egerszólát;4
3331;Tarnaszentmária;10
3332;Sirok;10
3334;Szajla;10
3334;Terpes;10
3335;Bükkszék;2
3336;Bátor;10
3337;Egerbocs;10
3341;Egercsehi;10
3341;Szúcs;10
3343;Bekölce;10
3344;Mikófalva;10
3345;Mónosbél;19
3346;Bélapátfalva;10
3346;Bükkszentmárton;4
3347;Balaton;10
3348;Szilvásvárad;15
3349;Nagyvisnyó;10
3350;Kál;10
3351;Verpelét;10
3352;Feldebrő;10
3353;Aldebrő;10
3354;Tófalu;10
3355;Kápolna;10
3356;Kompolt;14
3357;Nagyút;10
3358;Erdőtelek;10
3359;Tenk;10
3360;Heves;10
3368;Boconád;1
3369;Tarnabod;10
3371;Átány;10
3372;Kömlő;3
3373;Besenyőtelek;10
3374;Dormánd;12
3375;Mezőtárkány;10
3377;Szihalom;10
3378;Mezőszemere;10
3379;Egerfarmos;10
3381;Pély;10
3382;Tarnaszentmiklós;10
3383;Hevesvezekény;10
3384;Kisköre;15
3385;Tiszanána;10
3386;Sarud;10
3387;Újlőrincfalva;10
3388;Poroszló;15
3390;Füzesabony;10
3394;Egerszalók;10
3395;Demjén;10
3396;Kerecsend;10
3397;Maklár;10
3398;Nagytálya;10
3399;Andornaktálya;10
3400;Mezőkövesd;4
3411;Szomolya;15
3412;Bogács;17
3413;Cserépfalu;4
3414;Bükkzsérc;10
3416;Tard;4
3417;Cserépváralja;4
3418;Szentistván;4
3421;Mezőnyárád;4
3422;Bükkábrány;18
3423;Tibolddaróc;4
3424;Kács;4
3425;Sály;4
3426;Borsodgeszt;2
3431;Vatta;4
3432;Emőd;4
3433;Nyékládháza;4
3434;Mályi;4
3441;Mezőkeresztes;4
3442;Csincse;4
3443;Mezőnagymihály;4
3444;Gelej;4
3450;Mezőcsát;4
3458;Tiszakeszi;4
3459;Igrici;4
3461;Egerlövő;4
3462;Borsodivánka;18
3463;Négyes;4
3464;Tiszavalk;4
3465;Tiszabábolna;4
3466;Tiszadorogma;4
3467;Ároktő;4
3500;Miskolc;4
3501;Miskolc;4
3508;Miskolc;4
3510;Miskolc;4
3515;Miskolc;4
3516;Miskolc;4
3517;Miskolc;4
3518;Miskolc;4
3519;Miskolc;4
3521;Miskolc;4
3524;Miskolc;4
3525;Miskolc;4
3526;Miskolc;4
3527;Miskolc;4
3528;Miskolc;4
3529;Miskolc;4
3530;Miskolc;4
3531;Miskolc;4
3532;Miskolc;4
3533;Miskolc;4
3534;Miskolc;4
3535;Miskolc;4
3551;Ónod;1
3552;Muhi;4
3553;Kistokaj;4
3554;Bükkaranyos;4
3555;Harsány;4
3556;Kisgyőr;4
3557;Bükkszentkereszt;10
3559;Répáshuta;4
3561;Felsőzsolca;4
3562;Onga;15
3563;Hernádkak;4
3564;Hernádnémeti;4
3565;Tiszalúc;4
3571;Alsózsolca;4
3572;Sajólád;4
3573;Sajópetri;4
3574;Bőcs;20
3575;Berzék;4
3576;Sajóhidvég;4
3577;Köröm;15
3578;Girincs;4
3578;Kiscsécs;4
3579;Kesznyéten;4
3580;Tiszaújváros;4
3586;Sajóörös;4
3587;Tiszapalkonya;4
3588;Hejőkürt;4
3589;Tiszatarján;4
3591;Oszlár;1
3592;Nemesbikk;4
3593;Hejőbába;4
3594;Hejőpapi;4
3595;Hejőszalonta;4
3596;Szakáld;4
3597;Hejőkeresztúr;4
3598;Nagycsécs;4
3599;Sajószöged;4
3600;Ózd;19
3603;Ózd;15
3604;Ózd;14
3608;Farkaslyuk;4
3621;Ózd;19
3622;Uppony;18
3623;Borsodszentgyörgy;18
3625;Ózd;13
3626;Hangony;4
3627;Domaháza;16
3627;Kissikátor;4
3630;Putnok;14
3635;Dubicsány;4
3636;Sajógalgóc;4
3636;Vadna;4
3641;Nagybarca;4
3642;Bánhorváti;4
3643;Dédestapolcsány;4
3644;Tardona;4
3645;Mályinka;4
3646;Nekézseny;4
3647;Csokvaomány;14
3648;Bükkmogyorósd;4
3648;Csernely;4
3648;Lénárddaróc;4
3651;Ózd;11
3652;Sajónémeti;4
3653;Sajópüspöki;4
3654;Bánréve;4
3655;Hét;4
3656;Sajómercse;4
3656;Sajóvelezd;4
3657;Királd;4
3658;Borsodbóta;16
3659;Sáta;4
3661;Ózd;3
3662;Ózd;19
3663;Arló;4
3664;Járdánháza;4
3671;Borsodnádasd;4
3672;Borsodnádasd;18
3700;Kazincbarcika;4
3704;Berente;4
3711;Szirmabesenyő;4
3712;Sajósenye;4
3712;Sajóvámos;4
3713;Arnót;4
3714;Sajópálfala;4
3715;Gesztely;4
3716;Sóstófalva;20
3716;Újcsanálos;4
3717;Alsódobsza;4
3718;Megyaszó;4
3720;Sajóivánka;4
3720;Sajókaza;4
3721;Dövény;20
3721;Felsőnyárád;4
3721;Jákfalva;4
3722;Felsőkelecsény;4
3723;Zubogy;4
3724;Imola;4
3724;Ragály;4
3724;Trizs;4
3726;Alsószuha;4
3726;Szuhafő;4
3726;Zádorfalva;4
3728;Gömörszőlős;2
3728;Kelemér;4
3729;Serényfalva;4
3731;Szuhakálló;2
3732;Kurityán;6
3733;Rudabánya;4
3734;Szuhogy;15
3735;Alsótelekes;4
3735;Felsőtelekes;4
3735;Kánó;4
3741;Izsófalva;4
3742;Rudolftelep;4
3743;Ormosbánya;4
3744;Múcsony;4
3751;Szendrőlád;4
3752;Galvács;4
3752;Szendrő;4
3753;Abod;4
3754;Meszes;4
3754;Szalonna;4
3755;Martonyi;4
3756;Perkupa;4
3756;Varbóc;4
3757;Égerszög;10
3757;Szőlősardó;18
3757;Teresztenye;4
3758;Jósvafő;4
3759;Aggtelek;4
3761;Szin;4
3761;Szinpetri;4
3761;Tornakápolna;4
3762;Szögliget;18
3763;Bódvaszilas;2
3764;Bódvarákó;2
3765;Komjáti;10
3765;Tornabarakony;20
3765;Tornaszentandrás;18
3767;Tornanádaska;16
3768;Becskeháza;4
3768;Bódvalenke;2
3768;Hidvégardó;4
3769;Tornaszentjakab;15
3770;Sajószentpéter;4
3773;Sajókápolna;4
3773;Sajólászlófalva;4
3775;Kondó;14
3776;Radostyán;4
3777;Parasznya;4
3778;Varbó;4
